X,Y,OBJECTID,NCESSCH,NAME,IPR_EST,IPR_SE,SCHOOLYEAR,LAT,LON
-76.9763720002236,38.8978389997345,19385,110000800478,Friendship PCS - Blow Pierce MS,394,129,2018-2019,38.897839,-76.976372
-76.9763720002236,38.8978389997345,19386,110000800479,Friendship PCS - Blow Pierce ES,394,129,2018-2019,38.897839,-76.976372
-76.9867110001024,38.879330000181,19387,110000800480,Friendship PCS - Chamberlain ES,440,290,2018-2019,38.87933,-76.986711
-76.9661010000513,38.9292399997962,19388,110000800481,Friendship PCS - Woodridge MS,432,166,2018-2019,38.92924,-76.966101
-76.9661010000513,38.9292399997962,19389,110000800482,Friendship PCS - Woodridge ES,432,166,2018-2019,38.92924,-76.966101
-76.9867110001024,38.879330000181,19390,110000800483,Friendship PCS - Chamberlain MS,440,290,2018-2019,38.87933,-76.986711
-77.0316169999213,38.9604909998979,19391,110000800495,Friendship PCS - Online,201,56,2018-2019,38.960491,-77.031617
-76.9962920003105,38.8482999997688,19392,110000800496,Friendship PCS - Technology Preparatory HS,188,62,2018-2019,38.8483,-76.996292
-77.0130010000991,38.9091000001159,19393,110000800497,Friendship PCS - Armstrong,464,205,2018-2019,38.9091,-77.013001
-76.9970179999077,38.8476499997377,19394,110000800515,Friendship PCS - Southeast MS,188,58,2018-2019,38.84765,-76.997018
-76.9900839999496,38.9349259998965,19395,110000900223,Elsie Whitlow Stokes Community Freedom PCS - Brookland,572,197,2018-2019,38.934926,-76.990084
-76.9203339996242,38.8903200001286,19396,110000900520,Elsie Whitlow Stokes Community Freedom PCS - East End,289,92,2018-2019,38.89032,-76.920334
-76.9789119997492,38.9369119995212,19397,110001100225,Perry Street Preparatory PCS,448,98,2018-2019,38.936912,-76.978912
-77.0099480004474,38.9649389996983,19398,110001200401,Ideal Academy PCS,530,206,2018-2019,38.964939,-77.009948
-76.9370279997833,38.904535000056,19399,110001300227,IDEA PCS,179,57,2018-2019,38.904535,-76.937028
-76.9203339996242,38.8903200001286,19400,110001400391,Maya Angelou PCS - HS,289,92,2018-2019,38.89032,-76.920334
-77.03006599973,38.9185540000133,19401,110001500229,Meridian PCS,376,198,2018-2019,38.918554,-77.030066
-77.013901999828,38.9540290002042,19402,110001900324,Washington Latin PCS - MS,447,121,2018-2019,38.954029,-77.013902
-77.013901999828,38.9540290002042,19403,110001900423,Washington Latin PCS - Upper School,447,121,2018-2019,38.954029,-77.013902
-77.0102819999941,38.9568039999338,19404,110002000234,Roots PCS,392,140,2018-2019,38.956804,-77.010282
-76.9461999999122,38.8870590001029,19405,110002200236,SEED PCS of Washington DC,193,32,2018-2019,38.887059,-76.9462
-76.9736430001702,38.9163760001923,19406,110002600240,Washington Mathematics Science Technology PCHS,308,172,2018-2019,38.916376,-76.973643
-76.9991959996267,38.8642029997253,19407,110002900245,Cedar Tree Academy PCS,157,192,2018-2019,38.864203,-76.999196
-77.0705029999974,38.9527150003096,19408,110003000001,Murch ES,931,48,2018-2019,38.952715,-77.070503
-76.9827420004788,38.8566180003309,19409,110003000002,Moten ES,120,26,2018-2019,38.856618,-76.982742
-76.9827069997436,38.897370000005,19410,110003000004,Miner ES,298,87,2018-2019,38.89737,-76.982707
-77.0291769999437,38.9429710002999,19411,110003000008,Roosevelt HS,448,229,2018-2019,38.942971,-77.029177
-77.0227749997248,38.9750070003243,19412,110003000011,Takoma Education Campus,615,183,2018-2019,38.975007,-77.022775
-76.9685800002881,38.8592969999189,19413,110003000013,Stanton ES,162,60,2018-2019,38.859297,-76.96858
-77.0703499996292,38.9131800003934,19414,110003000016,Duke Ellington School of the Arts,900,135,2018-2019,38.91318,-77.07035
-76.9533819999073,38.884009999578,19415,110003000019,Sousa MS,177,58,2018-2019,38.88401,-76.953382
-77.0248859996422,38.9104719996951,19416,110003000024,Seaton ES,267,151,2018-2019,38.910472,-77.024886
-76.9938120005479,38.8627999997887,19417,110003000025,Savoy ES,165,110,2018-2019,38.8628,-76.993812
-77.0396730002242,38.9123750002875,19418,110003000027,Ross ES,522,199,2018-2019,38.912375,-77.039673
-76.9643910001101,38.8702069997833,19419,110003000029,Randle Highlands ES,181,73,2018-2019,38.870207,-76.964391
-77.0340479994318,38.9846230000017,19420,110003000030,Shepherd ES,865,145,2018-2019,38.984623,-77.034048
-77.0405409999135,38.9191219998189,19421,110003000032,Marie Reed ES,707,200,2018-2019,38.919122,-77.040541
-77.0261010000815,38.9357110000255,19422,110003000033,Raymond Education Campus,433,188,2018-2019,38.935711,-77.026101
-76.9789869996571,38.8925950003172,19423,110003000034,Maury ES at Eliot-Hine,651,117,2018-2019,38.892595,-76.978987
-77.0878210000305,38.9341659998936,19424,110003000035,Mann ES,954,49,2018-2019,38.934166,-77.087821
-76.9835539995957,38.8415699995503,19425,110003000036,Malcolm X ES at Green,132,42,2018-2019,38.84157,-76.983554
-76.9966400000698,38.8985119998976,19426,110003000037,Ludlow-Taylor ES,894,119,2018-2019,38.898512,-76.99664
-77.0132690000912,38.8281710000041,19427,110003000041,Leckie Education Campus,276,63,2018-2019,38.828171,-77.013269
-76.999882000472,38.9599820004407,19428,110003000042,LaSalle-Backus Education Campus,325,135,2018-2019,38.959982,-76.999882
-76.9769300005555,38.9248639999074,19429,110003000044,Langdon ES,283,162,2018-2019,38.924864,-76.97693
-77.0680900001216,38.9666110001852,19430,110003000045,Lafayette ES,972,12,2018-2019,38.966611,-77.06809
-76.9899419998231,38.8835379997263,19431,110003000048,Watkins ES (Capitol Hill Cluster),841,159,2018-2019,38.883538,-76.989942
-76.9521680004877,38.9012529998095,19432,110003000049,Thomas ES,137,46,2018-2019,38.901253,-76.952168
-77.0790640003306,38.9229550000323,19433,110003000050,Stoddert ES,931,60,2018-2019,38.922955,-77.079064
-76.9999939996963,38.8359320003859,19434,110003000054,Simon ES,139,32,2018-2019,38.835932,-76.999994
-76.9229869997188,38.8968650000375,19435,110003000055,H.D. Woodson HS,178,55,2018-2019,38.896865,-76.922987
-76.9968469996756,38.9030769998761,19436,110003000062,J.O. Wilson ES,658,243,2018-2019,38.903077,-76.996847
-76.9384680006035,38.8936549998386,19437,110003000064,Smothers ES,193,51,2018-2019,38.893655,-76.938468
-77.0189939994484,38.965908000252,19438,110003000065,Whittier Education Campus,404,128,2018-2019,38.965908,-77.018994
-77.0325099996785,38.9515010002876,19439,110003000067,West Education Campus,522,221,2018-2019,38.951501,-77.03251
-76.9885700002529,38.9040140003858,19440,110003000068,Wheatley Education Campus,248,151,2018-2019,38.904014,-76.98857
-77.0139799996227,38.9042609999545,19441,110003000070,Walker-Jones Education Campus,266,148,2018-2019,38.904261,-77.01398
-76.9923749996141,38.8809499998696,19442,110003000072,Tyler ES,877,181,2018-2019,38.88095,-76.992375
-76.9802010002141,38.8475829996738,19443,110003000073,Turner ES,165,44,2018-2019,38.847583,-76.980201
-77.0291410004064,38.9291529999898,19444,110003000074,Tubman ES,365,143,2018-2019,38.929153,-77.029141
-77.025063999561,38.9539279999334,19445,110003000075,Truesdell Education Campus,335,159,2018-2019,38.953928,-77.025064
-77.0285300000383,38.9034669998054,19446,110003000076,Thomson ES,446,190,2018-2019,38.903467,-77.02853
-76.9795489999829,38.8903960001361,19447,110003000078,Eastern HS,761,130,2018-2019,38.890396,-76.979549
-77.0128359998023,38.9076950002538,19448,110003000079,Dunbar HS,354,173,2018-2019,38.907695,-77.012836
-77.0195490001216,38.9672740003546,19449,110003000081,Coolidge HS,472,124,2018-2019,38.967274,-77.019549
-77.0283709995732,38.9221499997965,19450,110003000082,Cardozo Education Campus,233,135,2018-2019,38.92215,-77.028371
-77.0013729995747,38.8384429997193,19451,110003000084,Ballou HS,158,32,2018-2019,38.838443,-77.001373
-76.9826909998172,38.869920000337,19452,110003000085,Anacostia HS,132,56,2018-2019,38.86992,-76.982691
-77.0658319993512,38.9328680002198,19453,110003000096,Eaton ES,909,88,2018-2019,38.932868,-77.065832
-76.9200129994716,38.8960369998422,19454,110003000097,Drew ES,190,54,2018-2019,38.896037,-76.920013
-77.0387559998262,38.9240589998374,19455,110003000100,H.D. Cooke ES,407,189,2018-2019,38.924059,-77.038756
-76.9981700002762,38.8423959998864,19456,110003000102,King ES,200,50,2018-2019,38.842396,-76.99817
-77.0226940000181,38.9150690004259,19457,110003000103,Cleveland ES,266,143,2018-2019,38.915069,-77.022694
-76.9237530006398,38.900410999814,19458,110003000106,Burrville ES,231,72,2018-2019,38.900411,-76.923753
-76.9784720004185,38.9335760004452,19459,110003000107,Burroughs ES,420,112,2018-2019,38.933576,-76.978472
-77.0213340000291,38.9343970000774,19460,110003000110,Bruce-Monroe ES at Park View,386,161,2018-2019,38.934397,-77.021334
-76.9850089995599,38.9420329996517,19461,110003000111,Bunker Hill ES,637,152,2018-2019,38.942033,-76.985009
-77.030166000005,38.9606249996368,19462,110003000112,Brightwood Education Campus,210,78,2018-2019,38.960625,-77.030166
-77.0015159995222,38.884641999794,19463,110003000113,Brent ES,948,19,2018-2019,38.884642,-77.001516
-76.9558560003875,38.8645970003783,19464,110003000118,Beers ES,569,162,2018-2019,38.864597,-76.955856
-77.0177899996707,38.9478900001823,19465,110003000119,Barnard ES,322,125,2018-2019,38.94789,-77.01779
-77.0405499995241,38.9345019996475,19466,110003000120,Bancroft ES at Sharpe,670,126,2018-2019,38.934502,-77.04055
-77.0181490003237,38.8798229997115,19467,110003000121,Amidon-Bowen ES,708,281,2018-2019,38.879823,-77.018149
-76.933727999992,38.8966689995454,19468,110003000122,Aiton ES,182,61,2018-2019,38.896669,-76.933728
-77.0313729998351,38.9415880000125,19469,110003000125,Powell ES,483,216,2018-2019,38.941588,-77.031373
-76.9397400005011,38.8870509999615,19470,110003000126,Plummer ES,183,34,2018-2019,38.887051,-76.93974
-77.0479169999876,38.8980829997491,19471,110003000131,School Without Walls HS,586,276,2018-2019,38.898083,-77.047917
-77.0776589996535,38.9500010000865,19472,110003000133,Woodrow Wilson HS,952,28,2018-2019,38.950001,-77.077659
-76.9973570004515,38.8374180003383,19473,110003000135,Hart MS,145,32,2018-2019,38.837418,-76.997357
-77.0752039998575,38.952895999581,19474,110003000138,Deal MS,942,36,2018-2019,38.952896,-77.075204
-76.980232999869,38.8712820004317,19475,110003000143,Kramer MS,125,23,2018-2019,38.871282,-76.980233
-76.9837229997593,38.8512969999369,19476,110003000144,Johnson MS,136,45,2018-2019,38.851297,-76.983723
-77.0523350000585,38.9075910001599,19477,110003000149,School Without Walls at Francis-Stevens,568,259,2018-2019,38.907591,-77.052335
-76.9790149995107,38.8926840001707,19478,110003000151,Eliot-Hine MS,646,117,2018-2019,38.892684,-76.979015
-76.9708080004369,38.9025920001569,19479,110003000152,Browne Education Campus,184,123,2018-2019,38.902592,-76.970808
-77.0239589996254,38.9237089998513,19480,110003000153,Benjamin Banneker HS,283,138,2018-2019,38.923709,-77.023959
-76.9998630000376,38.8928539997973,19481,110003000156,Peabody ES (Capitol Hill Cluster),936,73,2018-2019,38.892854,-76.999863
-76.9847289996994,38.8850929999813,19482,110003000157,Payne ES,873,156,2018-2019,38.885093,-76.984729
-77.0082019995773,38.8267960000057,19483,110003000158,Patterson ES,146,40,2018-2019,38.826796,-77.008202
-77.0572639998342,38.9235490003183,19484,110003000160,Oyster-Adams Bilingual School,920,64,2018-2019,38.923549,-77.057264
-76.9743759995126,38.8722139999727,19485,110003000161,Lawrence E. Boone ES,139,42,2018-2019,38.872214,-76.974376
-76.9308759999955,38.8859880003206,19486,110003000163,Nalle ES,163,61,2018-2019,38.885988,-76.930876
-76.9918390004029,38.925162000204,19487,110003000164,Noyes ES,554,199,2018-2019,38.925162,-76.991839
-76.9707700004544,38.8515650001381,19488,110003000165,Garfield ES,138,35,2018-2019,38.851565,-76.97077
-77.0282669999481,38.9138109998886,19489,110003000171,Garrison ES,416,213,2018-2019,38.913811,-77.028267
-76.9373710001547,38.8790509996031,19490,110003000173,Kimball ES at Davis,201,65,2018-2019,38.879051,-76.937371
-77.1006509999283,38.926819999905,19491,110003000174,Key ES,984,3,2018-2019,38.92682,-77.100651
-76.9836339999737,38.8660390004182,19492,110003000176,Ketcham ES,117,32,2018-2019,38.866039,-76.983634
-77.0809849996026,38.9474699997076,19493,110003000179,Janney ES,959,34,2018-2019,38.94747,-77.080985
-77.0266749995706,38.9230239996869,19494,110003000180,Hyde-Addison ES at Meyer,230,112,2018-2019,38.923024,-77.026675
-76.9299920001346,38.90541699981,19495,110003000181,Houston ES,173,55,2018-2019,38.905417,-76.929992
-76.9995550004124,38.8288720004306,19496,110003000182,Hendley ES,140,34,2018-2019,38.828872,-76.999555
-77.0720159995786,38.9407110001408,19497,110003000183,Hearst ES,950,38,2018-2019,38.940711,-77.072016
-76.9261129996448,38.8835929996537,19498,110003000185,C.W. Harris ES,119,58,2018-2019,38.883593,-76.926113
-77.0687409995661,38.9154150002298,19499,110003000186,Hardy MS,864,161,2018-2019,38.915415,-77.068741
-77.0000170001126,38.8965760002908,19500,110003000191,Stuart-Hobson MS (Capitol Hill Cluster),902,124,2018-2019,38.896576,-77.000017
-76.9922899999125,38.9317450003406,19501,110003000198,Luke C. Moore HS,461,185,2018-2019,38.931745,-76.99229
-77.006351000126,38.9060700001207,19502,110003000203,Tuition Grant DCPS Non Public,352,156,2018-2019,38.90607,-77.006351
-77.0013729995747,38.8384429997193,19503,110003000207,Ballou STAY HS,158,32,2018-2019,38.838443,-77.001373
-77.0291769999437,38.9429710002999,19504,110003000264,Roosevelt STAY HS,448,229,2018-2019,38.942971,-77.029177
-77.006351000126,38.9060700001207,19505,110003000265,Residential Schools,352,156,2018-2019,38.90607,-77.006351
-77.006351000126,38.9060700001207,19506,110003000266,Lashawn DCPS Non Public,352,156,2018-2019,38.90607,-77.006351
-77.0043109995325,38.9149180003364,19507,110003000267,McKinley Technology HS,339,160,2018-2019,38.914918,-77.004311
-76.9323740000052,38.893314999567,19508,110003000272,Kelly Miller MS,208,74,2018-2019,38.893315,-76.932374
-77.0317140002895,38.8989000001993,19509,110003000297,Pre K Incentive Program,464,247,2018-2019,38.8989,-77.031714
-77.035470999948,38.9293700003464,19510,110003000396,Columbia Heights Education Campus,452,180,2018-2019,38.92937,-77.035471
-77.0168820005244,38.9203269999621,19511,110003000397,Washington Metropolitan HS,265,143,2018-2019,38.920327,-77.016882
-76.9719319999016,38.9018179995569,19512,110003000407,Phelps Architecture Construction and Engineering HS,164,80,2018-2019,38.901818,-76.971932
-77.005480999978,38.9142300004468,19513,110003000445,Langley ES,393,182,2018-2019,38.91423,-77.005481
-77.0025899999985,38.8984369999043,19514,110003000446,Capitol Hill Montessori School at Logan,856,183,2018-2019,38.898437,-77.00259
-77.0229770001545,38.8800659996257,19515,110003000453,Jefferson MS Academy,776,279,2018-2019,38.880066,-77.022977
-76.9931910003348,38.8976099997484,19516,110003000466,School-Within-School at Goding,875,97,2018-2019,38.89761,-76.993191
-77.0043109995325,38.9149180003364,19517,110003000470,McKinley MS,339,160,2018-2019,38.914918,-77.004311
-76.9911609999645,38.9384119998852,19518,110003000494,Brookland MS,564,161,2018-2019,38.938412,-76.991161
-77.0304740003604,38.9447290001122,19519,110003000504,Dorothy I. Height ES,597,208,2018-2019,38.944729,-77.030474
-76.9990410003694,38.8770350002472,19520,110003000505,Van Ness ES,777,283,2018-2019,38.877035,-76.999041
-76.9580089997267,38.8953309997759,19521,110003000506,River Terrace Education Campus,241,90,2018-2019,38.895331,-76.958009
-77.0278419996239,38.9436020003765,19522,110003000511,MacFarland MS,430,217,2018-2019,38.943602,-77.027842
-76.9324560000701,38.9065499998376,19523,110003000512,Ron Brown College Preparatory HS,181,59,2018-2019,38.90655,-76.932456
-76.9953610002856,38.8597700003566,19524,110003000519,Excel Academy,109,73,2018-2019,38.85977,-76.995361
-76.9342210002157,38.8825099998447,19525,110003100246,KIPP DC - KEY Academy PCS,212,78,2018-2019,38.88251,-76.934221
-76.9342210002157,38.8825099998447,19526,110003100375,KIPP DC - LEAP Academy PCS,212,78,2018-2019,38.88251,-76.934221
-77.0180710004427,38.9101100002929,19527,110003100376,KIPP DC - WILL Academy PCS,328,184,2018-2019,38.91011,-77.018071
-76.9889290003786,38.856180999714,19528,110003100381,KIPP DC - AIM Academy PCS,114,22,2018-2019,38.856181,-76.988929
